THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,224,0,1000,29380,114,998.097349045873,33009,330,424,4/23/2024 1:24:35 PM,0
1000,225,0,1000,35583,115,998.782025129912,38043,315,440,4/23/2024 1:24:35 PM,0
1000,226,0,1000,38937,114,998.097349045873,37049,330,420,4/23/2024 1:24:35 PM,0
1000,227,1,1000,34854,113,998.782025129912,30949,336,382,4/23/2024 1:24:35 PM,0
1000,228,0,999.923847578196,27852,114,999.314767377287,37510,330,416,4/23/2024 1:24:36 PM,0
1000,229,0,1000,27668,113,998.782025129912,40548,336,378,4/23/2024 1:24:36 PM,0
1000,230,0,1000,33379,113,999.314767377287,38437,336,376,4/23/2024 1:24:36 PM,0
1000,231,0,1000,34442,112,999.314767377287,33968,354,355,4/23/2024 1:24:36 PM,0
1000,232,0,1000,34410,113,999.695413509548,40003,336,372,4/23/2024 1:24:37 PM,0
1000,233,0,1000,35963,112,999.314767377287,39951,354,351,4/23/2024 1:24:37 PM,0
1000,234,0,1000,40513,111,999.695413509548,33415,373,330,4/23/2024 1:24:37 PM,0
1000,235,1,1000,33411,112,999.923847578196,38454,354,346,4/23/2024 1:24:37 PM,0
1000,236,0,999.923847578196,28179,111,999.695413509548,36454,373,326,4/23/2024 1:24:37 PM,0
1000,237,0,1000,28215,111,999.923847578196,32503,373,323,4/23/2024 1:24:38 PM,0
1000,238,0,1000,28731,111,999.923847578196,37379,373,320,4/23/2024 1:24:38 PM,0
1000,239,0,1000,30861,111,999.923847578196,38028,373,317,4/23/2024 1:24:38 PM,0
1000,240,0,1000,37599,110,999.923847578196,36431,393,296,4/23/2024 1:24:38 PM,0
1000,241,0,1000,35528,109,1000,31278,413,276,4/23/2024 1:24:38 PM,0
1000,242,1,1000,28890,110,999.923847578196,35495,393,290,4/23/2024 1:24:39 PM,0
