THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
1000,24,2,999.923847578196,36082,105,998.097349045873,31351,498,114,4/28/2024 7:04:38 PM,0
1000,25,2,999.695413509548,31754,105,998.097349045873,36927,498,109,4/28/2024 7:04:38 PM,0
1000,26,2,999.695413509548,28677,105,998.097349045873,34852,498,105,4/28/2024 7:04:39 PM,0
1000,27,1,999.695413509548,27882,105,998.097349045873,37582,498,100,4/28/2024 7:04:39 PM,0
1000,28,0,999.923847578196,35572,105,998.097349045873,35468,487,131,4/28/2024 7:04:39 PM,0
1000,29,1,1000,46784,104,998.097349045873,28857,518,79,4/28/2024 7:04:39 PM,0
1000,30,2,999.923847578196,43234,105,997.260947684137,30447,498,87,4/28/2024 7:04:39 PM,0
1000,31,2,999.695413509548,34862,105,998.097349045873,39492,498,84,4/28/2024 7:04:40 PM,0
1000,32,1,999.695413509548,29788,105,998.097349045873,37513,498,79,4/28/2024 7:04:40 PM,0
1000,33,1,999.923847578196,35533,104,998.097349045873,28850,518,62,4/28/2024 7:04:40 PM,0
1000,34,2,999.923847578196,44043,105,997.260947684137,30345,498,71,4/28/2024 7:04:40 PM,0
1000,35,2,999.695413509548,45756,105,998.097349045873,39112,498,66,4/28/2024 7:04:40 PM,0
1000,36,3,999.695413509548,37413,105,998.097349045873,36518,484,46,4/28/2024 7:04:41 PM,0
1000,37,3,999.314767377287,30720,104,998.097349045873,28368,503,22,4/28/2024 7:04:41 PM,0
1000,38,3,999.314767377287,28374,105,997.260947684137,29335,484,38,4/28/2024 7:04:41 PM,0
1000,39,2,999.314767377287,28841,105,998.097349045873,39030,498,48,4/28/2024 7:04:41 PM,0
1000,40,1,999.695413509548,37900,105,998.097349045873,37385,498,44,4/28/2024 7:04:42 PM,0
1000,41,2,999.923847578196,49917,104,998.097349045873,29254,518,30,4/28/2024 7:04:42 PM,0
1000,42,3,999.695413509548,49903,105,997.260947684137,30384,484,23,4/28/2024 7:04:42 PM,0
1000,43,3,999.314767377287,41699,105,998.097349045873,40625,484,20,4/28/2024 7:04:42 PM,0
1000,44,4,999.314767377287,35340,105,998.097349045873,38590,484,17,4/28/2024 7:04:42 PM,0
1000,45,5,998.782025129912,32859,104,998.097349045873,33410,503,13,4/28/2024 7:04:43 PM,0
1000,46,4,998.097349045873,32963,105,997.260947684137,36508,484,14,4/28/2024 7:04:43 PM,0
1000,47,3,998.782025129912,36519,104,998.097349045873,35533,503,21,4/28/2024 7:04:43 PM,0
1000,48,4,999.314767377287,45221,104,997.260947684137,33364,503,25,4/28/2024 7:04:43 PM,0
1000,49,5,998.782025129912,45592,104,997.260947684137,36374,503,29,4/28/2024 7:04:44 PM,0
1000,50,5,998.097349045873,39021,104,997.260947684137,35869,503,34,4/28/2024 7:04:44 PM,0
1000,51,6,998.097349045873,36454,103,997.260947684137,30437,502,74,4/28/2024 7:04:44 PM,0
1000,52,7,997.260947684137,35342,104,996.273075820661,33528,486,62,4/28/2024 7:04:44 PM,0
1000,53,7,996.273075820661,33977,104,997.260947684137,44262,486,66,4/28/2024 7:04:44 PM,0
1000,54,7,996.273075820661,32880,104,997.260947684137,43202,486,71,4/28/2024 7:04:45 PM,0
1000,55,6,996.273075820661,34948,103,997.260947684137,33887,502,91,4/28/2024 7:04:45 PM,0
1000,55,5,997.260947684137,48344,104,996.273075820661,35969,503,61,4/28/2024 7:04:45 PM,0
1000,56,6,998.097349045873,56358,103,997.260947684137,35562,502,100,4/28/2024 7:04:45 PM,0
1000,57,7,997.260947684137,55493,103,996.273075820661,30235,502,104,4/28/2024 7:04:45 PM,0
1000,58,7,996.273075820661,47309,103,996.273075820661,34859,502,109,4/28/2024 7:04:46 PM,0
1000,58,8,996.273075820661,42588,104,996.273075820661,47160,467,115,4/28/2024 7:04:46 PM,0
1000,59,9,995.134034370785,38949,103,997.260947684137,45140,482,134,4/28/2024 7:04:46 PM,0
1000,60,9,993.844170297569,38530,103,996.273075820661,36503,482,138,4/28/2024 7:04:46 PM,0
1000,61,10,993.844170297569,36966,102,996.273075820661,31872,495,161,4/28/2024 7:04:46 PM,0
1000,62,11,992.403876506104,36428,103,995.134034370785,38082,475,182,4/28/2024 7:04:47 PM,0
1000,63,11,990.813591723832,33838,102,996.273075820661,38594,475,186,4/28/2024 7:04:47 PM,0
1000,64,11,990.813591723832,32477,102,995.134034370785,31919,475,190,4/28/2024 7:04:47 PM,0
1000,65,10,990.813591723832,36454,102,995.134034370785,35487,495,178,4/28/2024 7:04:47 PM,0
1000,66,11,992.403876506104,46200,102,995.134034370785,34922,475,198,4/28/2024 7:04:48 PM,0
1000,67,11,990.813591723832,49290,102,995.134034370785,39664,475,203,4/28/2024 7:04:48 PM,0
1000,68,12,990.813591723832,41996,102,995.134034370785,40033,475,206,4/28/2024 7:04:48 PM,0
1000,69,13,989.073800366903,37392,102,995.134034370785,35499,463,246,4/28/2024 7:04:48 PM,0
1000,70,13,987.185032392618,37526,101,995.134034370785,32924,463,249,4/28/2024 7:04:48 PM,0
1000,71,14,987.185032392618,37052,102,993.844170297569,39139,463,254,4/28/2024 7:04:49 PM,0
1000,72,15,985.147863137998,35065,101,995.134034370785,39570,451,293,4/28/2024 7:04:49 PM,0
1000,73,16,982.962913144534,31777,101,993.844170297569,35359,451,297,4/28/2024 7:04:49 PM,0
1000,74,15,980.63084796916,32817,100,993.844170297569,29901,470,285,4/28/2024 7:04:49 PM,0
1000,75,14,982.962913144534,40525,101,992.403876506104,33920,463,269,4/28/2024 7:04:50 PM,0
1000,76,15,985.147863137998,48267,101,993.844170297569,43141,451,309,4/28/2024 7:04:50 PM,0
1000,77,15,982.962913144534,48711,101,993.844170297569,42052,451,313,4/28/2024 7:04:50 PM,0
1000,78,16,982.962913144534,40528,100,993.844170297569,35411,451,316,4/28/2024 7:04:50 PM,0
1000,79,17,980.63084796916,36458,99,992.403876506104,30223,456,339,4/28/2024 7:04:50 PM,0
1000,80,17,978.152377981518,34532,100,990.813591723832,33853,451,324,4/28/2024 7:04:51 PM,0
1000,81,17,978.152377981518,32269,101,992.403876506104,45645,451,328,4/28/2024 7:04:51 PM,0
1000,82,16,978.152377981518,39946,100,993.844170297569,43527,451,331,4/28/2024 7:04:51 PM,0
1000,83,17,980.63084796916,48893,99,992.403876506104,33925,456,355,4/28/2024 7:04:51 PM,0
1000,84,17,978.152377981518,50851,100,990.813591723832,36406,451,339,4/28/2024 7:04:51 PM,0
1000,85,18,978.152377981518,43722,99,992.403876506104,35341,438,377,4/28/2024 7:04:52 PM,0
1000,86,19,975.528258147577,39504,99,990.813591723832,29293,438,381,4/28/2024 7:04:52 PM,0
1000,87,19,972.759287799658,38134,99,990.813591723832,32800,438,384,4/28/2024 7:04:52 PM,0
1000,88,20,972.759287799658,37614,100,990.813591723832,42657,422,403,4/28/2024 7:04:52 PM,0
1000,89,21,969.846310392954,35539,99,992.403876506104,38993,422,406,4/28/2024 7:04:53 PM,0
1000,90,21,966.790213248601,34523,99,990.813591723832,30916,422,409,4/28/2024 7:04:53 PM,0
1000,91,21,966.790213248601,35065,99,990.813591723832,33867,422,413,4/28/2024 7:04:53 PM,0
1000,92,21,966.790213248601,37592,100,990.813591723832,42096,422,417,4/28/2024 7:04:53 PM,0
1000,93,22,966.790213248601,44190,99,992.403876506104,38619,422,420,4/28/2024 7:04:53 PM,0
1000,94,23,963.591927283394,36461,99,990.813591723832,29830,406,439,4/28/2024 7:04:54 PM,0
1000,95,23,960.25242672622,34477,99,990.813591723832,31360,406,442,4/28/2024 7:04:54 PM,0
1000,96,23,960.25242672622,32337,100,990.813591723832,39446,398,425,4/28/2024 7:04:54 PM,0
1000,97,22,960.25242672622,39133,99,992.403876506104,33434,422,432,4/28/2024 7:04:54 PM,0
1000,98,23,963.591927283394,44082,100,990.813591723832,33840,398,431,4/28/2024 7:04:55 PM,0
1000,99,23,960.25242672622,46234,101,992.403876506104,41171,398,434,4/28/2024 7:04:55 PM,0
1000,100,24,960.25242672622,38601,100,993.844170297569,35014,383,452,4/28/2024 7:04:55 PM,0
1000,101,25,956.7727288213,37460,99,992.403876506104,28173,392,474,4/28/2024 7:04:55 PM,0
1000,102,26,953.153893518325,36472,100,990.813591723832,30340,383,458,4/28/2024 7:04:55 PM,0
1000,103,26,949.397023149583,35392,100,992.403876506104,38029,383,460,4/28/2024 7:04:56 PM,0
1000,104,27,949.397023149583,33902,100,992.403876506104,34519,369,479,4/28/2024 7:04:56 PM,0
1000,105,26,945.503262094184,32452,100,992.403876506104,35375,383,466,4/28/2024 7:04:56 PM,0
1000,106,26,949.397023149583,34308,100,992.403876506104,32930,383,468,4/28/2024 7:04:56 PM,0
1000,107,25,949.397023149583,47221,100,992.403876506104,33419,383,470,4/28/2024 7:04:57 PM,0
1000,108,26,953.153893518325,51200,101,992.403876506104,40680,358,469,4/28/2024 7:04:57 PM,0
1000,109,26,949.397023149583,47328,100,993.844170297569,37575,383,475,4/28/2024 7:04:57 PM,0
1000,110,27,949.397023149583,37529,100,992.403876506104,29245,369,492,4/28/2024 7:04:57 PM,0
1000,111,28,945.503262094184,36453,100,992.403876506104,31871,369,494,4/28/2024 7:04:57 PM,0
1000,112,28,941.473796429464,35377,101,992.403876506104,40117,358,477,4/28/2024 7:04:58 PM,0
1000,113,29,941.473796429464,34415,100,993.844170297569,36466,356,514,4/28/2024 7:04:58 PM,0
1000,114,28,937.309853569698,34016,100,992.403876506104,28868,369,500,4/28/2024 7:04:58 PM,0
1000,115,28,941.473796429464,38516,101,992.403876506104,29805,358,482,4/28/2024 7:04:58 PM,0
1000,116,28,941.473796429464,48170,101,993.844170297569,36935,358,484,4/28/2024 7:04:59 PM,0
1000,117,29,941.473796429464,47174,101,993.844170297569,35993,345,502,4/28/2024 7:04:59 PM,0
1000,118,30,937.309853569698,38575,100,993.844170297569,28922,356,523,4/28/2024 7:04:59 PM,0
1000,119,31,933.012701892219,36991,101,992.403876506104,32984,333,521,4/28/2024 7:04:59 PM,0
1000,120,31,928.583650351056,36070,101,993.844170297569,41183,333,523,4/28/2024 7:04:59 PM,0
1000,121,32,928.583650351056,36008,101,993.844170297569,36553,333,524,4/28/2024 7:05:00 PM,0
1000,122,33,924.024048078213,34493,100,993.844170297569,29781,336,560,4/28/2024 7:05:00 PM,0
1000,123,32,919.335283972712,34358,101,992.403876506104,32488,333,526,4/28/2024 7:05:00 PM,0
1000,124,31,924.024048078213,39425,101,993.844170297569,38964,333,527,4/28/2024 7:05:00 PM,0
1000,125,32,928.583650351056,47195,100,993.844170297569,34836,345,548,4/28/2024 7:05:01 PM,0
1000,126,33,924.024048078213,42092,101,992.403876506104,36413,323,545,4/28/2024 7:05:01 PM,0
1000,127,33,919.335283972712,35514,100,993.844170297569,33811,336,566,4/28/2024 7:05:01 PM,0
1000,128,34,919.335283972712,34478,101,992.403876506104,36067,323,547,4/28/2024 7:05:01 PM,0
1000,129,33,914.518786277521,32911,100,993.844170297569,34520,336,568,4/28/2024 7:05:01 PM,0
1000,130,33,919.335283972712,39002,101,992.403876506104,34419,323,548,4/28/2024 7:05:02 PM,0
1000,131,33,919.335283972712,47755,101,993.844170297569,39546,323,549,4/28/2024 7:05:02 PM,0
1000,132,34,919.335283972712,45730,101,993.844170297569,33320,323,549,4/28/2024 7:05:02 PM,0
1000,133,35,914.518786277521,38051,101,993.844170297569,35499,315,565,4/28/2024 7:05:02 PM,0
1000,134,35,909.576022144496,37075,101,993.844170297569,31472,315,566,4/28/2024 7:05:03 PM,0
1000,135,36,909.576022144496,36539,101,993.844170297569,33881,315,566,4/28/2024 7:05:03 PM,0
1000,136,37,904.508497187474,35854,102,993.844170297569,39953,295,563,4/28/2024 7:05:03 PM,0
1000,137,38,899.317755023646,35840,101,995.134034370785,34025,295,564,4/28/2024 7:05:03 PM,0
1000,138,38,894.005376803361,34922,102,993.844170297569,34875,280,545,4/28/2024 7:05:03 PM,0
1000,139,39,894.005376803361,32879,102,995.134034370785,38486,280,545,4/28/2024 7:05:04 PM,0
1000,140,38,888.572980728485,31873,102,995.134034370785,34402,280,544,4/28/2024 7:05:04 PM,0
1000,141,38,894.005376803361,34915,102,995.134034370785,34394,280,544,4/28/2024 7:05:04 PM,0
1000,142,38,894.005376803361,43109,103,995.134034370785,41505,280,544,4/28/2024 7:05:04 PM,0
1000,143,39,894.005376803361,37982,102,996.273075820661,36478,280,543,4/28/2024 7:05:05 PM,0
1000,144,40,888.572980728485,33319,102,995.134034370785,29197,276,559,4/28/2024 7:05:05 PM,0
1000,145,39,883.022221559489,32263,102,995.134034370785,31444,280,543,4/28/2024 7:05:05 PM,0
1000,146,38,888.572980728485,38133,103,995.134034370785,37455,280,543,4/28/2024 7:05:05 PM,0
1000,147,39,894.005376803361,44212,102,996.273075820661,33345,280,542,4/28/2024 7:05:05 PM,0
1000,148,40,888.572980728485,41082,103,995.134034370785,33977,261,537,4/28/2024 7:05:06 PM,0
1000,149,40,883.022221559489,34008,103,996.273075820661,40601,261,537,4/28/2024 7:05:06 PM,0
1000,150,40,883.022221559489,32881,103,996.273075820661,35962,261,536,4/28/2024 7:05:06 PM,0
1000,151,39,883.022221559489,37518,102,996.273075820661,27862,280,539,4/28/2024 7:05:06 PM,0
1000,152,39,888.572980728485,46309,103,995.134034370785,28325,261,534,4/28/2024 7:05:07 PM,0
1000,153,40,888.572980728485,46092,103,996.273075820661,34940,261,533,4/28/2024 7:05:07 PM,0
1000,154,41,883.022221559489,35541,104,996.273075820661,40548,243,529,4/28/2024 7:05:07 PM,0
1000,155,42,877.354790111386,34885,103,997.260947684137,32776,258,547,4/28/2024 7:05:07 PM,0
1000,156,42,871.572412738697,34914,104,996.273075820661,34492,243,526,4/28/2024 7:05:07 PM,0
1000,157,43,871.572412738697,31858,104,997.260947684137,40159,243,525,4/28/2024 7:05:08 PM,0
1000,158,42,865.676850809585,31877,104,997.260947684137,33505,243,523,4/28/2024 7:05:08 PM,0
1000,159,42,871.572412738697,40977,104,997.260947684137,33351,243,522,4/28/2024 7:05:08 PM,0
1000,160,42,871.572412738697,45230,105,997.260947684137,40156,227,501,4/28/2024 7:05:08 PM,0
1000,161,43,871.572412738697,41002,104,998.097349045873,32818,243,519,4/28/2024 7:05:09 PM,0
1000,162,44,865.676850809585,35489,105,997.260947684137,35413,227,514,4/28/2024 7:05:09 PM,0
1000,163,44,859.669900169326,32922,104,998.097349045873,32507,243,531,4/28/2024 7:05:09 PM,0
1000,164,44,859.669900169326,32283,105,997.260947684137,34845,227,510,4/28/2024 7:05:09 PM,0
1000,165,43,859.669900169326,39602,105,998.097349045873,38560,227,492,4/28/2024 7:05:10 PM,0
1000,166,44,865.676850809585,42573,105,998.097349045873,32450,227,506,4/28/2024 7:05:10 PM,0
1000,167,44,859.669900169326,38593,105,998.097349045873,34485,227,504,4/28/2024 7:05:10 PM,0
1000,168,45,859.669900169326,31383,106,998.097349045873,37008,212,483,4/28/2024 7:05:10 PM,0
1000,169,44,853.553390593274,31391,105,998.782025129912,30454,227,499,4/28/2024 7:05:10 PM,0
1000,170,44,859.669900169326,37945,106,998.097349045873,29860,212,478,4/28/2024 7:05:11 PM,0
1000,171,44,859.669900169326,42238,106,998.782025129912,35041,212,476,4/28/2024 7:05:11 PM,0
1000,172,45,859.669900169326,37491,106,998.782025129912,28387,212,473,4/28/2024 7:05:11 PM,0
1000,173,46,853.553390593274,32783,106,998.782025129912,28162,201,469,4/28/2024 7:05:11 PM,0
1000,174,45,847.329185229499,27852,107,998.782025129912,32278,196,449,4/28/2024 7:05:12 PM,0
1000,175,44,853.553390593274,32510,107,999.314767377287,30917,196,447,4/28/2024 7:05:12 PM,0
1000,176,44,859.669900169326,36421,108,999.314767377287,29835,181,425,4/28/2024 7:05:12 PM,0
1000,177,44,859.669900169326,38592,109,999.695413509548,32837,166,404,4/28/2024 7:05:12 PM,0
1000,178,45,859.669900169326,33920,109,999.923847578196,29910,166,401,4/28/2024 7:05:12 PM,0
1000,179,44,853.553390593274,30732,109,999.923847578196,32481,166,398,4/28/2024 7:05:13 PM,0
1000,180,44,859.669900169326,30889,110,999.923847578196,36077,151,377,4/28/2024 7:05:13 PM,0
1000,181,43,859.669900169326,37512,109,1000,31269,166,391,4/28/2024 7:05:13 PM,0
1000,182,44,865.676850809585,41550,110,999.923847578196,32411,151,371,4/28/2024 7:05:13 PM,0
1000,183,44,859.669900169326,36412,111,1000,41674,136,351,4/28/2024 7:05:14 PM,0
1000,184,45,859.669900169326,28697,110,999.923847578196,38474,151,364,4/28/2024 7:05:14 PM,0
1000,185,44,853.553390593274,27722,109,1000,28860,166,379,4/28/2024 7:05:14 PM,0
1000,186,44,859.669900169326,29950,110,999.923847578196,31319,151,357,4/28/2024 7:05:14 PM,0
1000,187,43,859.669900169326,38940,111,1000,38486,151,353,4/28/2024 7:05:14 PM,0
1000,188,44,865.676850809585,40654,110,999.923847578196,33999,151,351,4/28/2024 7:05:15 PM,0
1000,189,44,859.669900169326,34511,110,1000,35512,151,347,4/28/2024 7:05:15 PM,0
1000,190,44,859.669900169326,27238,110,1000,32386,151,344,4/28/2024 7:05:15 PM,0
1000,191,43,859.669900169326,26755,110,1000,32352,151,340,4/28/2024 7:05:15 PM,0
1000,192,42,865.676850809585,34318,111,1000,33335,146,321,4/28/2024 7:05:16 PM,0
1000,193,41,871.572412738697,32416,112,999.923847578196,34988,130,298,4/28/2024 7:05:16 PM,0
1000,194,41,877.354790111386,33298,112,999.695413509548,37446,130,294,4/28/2024 7:05:16 PM,0
1000,195,40,877.354790111386,34859,111,999.695413509548,32433,146,296,4/28/2024 7:05:16 PM,0
1000,196,39,883.022221559489,38414,112,999.923847578196,30802,129,272,4/28/2024 7:05:16 PM,0
1000,197,40,888.572980728485,42734,112,999.695413509548,36886,129,269,4/28/2024 7:05:17 PM,0
1000,198,41,883.022221559489,41493,112,999.695413509548,30342,130,279,4/28/2024 7:05:17 PM,0
1000,199,41,877.354790111386,37077,112,999.695413509548,31798,130,276,4/28/2024 7:05:17 PM,0
1000,200,42,877.354790111386,40080,113,999.695413509548,37102,115,252,4/28/2024 7:05:17 PM,0
1000,201,43,871.572412738697,42604,112,999.314767377287,31983,136,284,4/28/2024 7:05:18 PM,0
1000,202,43,865.676850809585,42040,113,999.695413509548,31473,122,261,4/28/2024 7:05:18 PM,0
1000,203,44,865.676850809585,39424,113,999.314767377287,35415,122,257,4/28/2024 7:05:18 PM,0
1000,204,45,859.669900169326,39608,113,999.314767377287,29325,110,235,4/28/2024 7:05:18 PM,0
1000,205,45,853.553390593274,36930,113,999.314767377287,29828,110,231,4/28/2024 7:05:18 PM,0
1000,206,46,853.553390593274,30886,114,999.314767377287,30968,116,230,4/28/2024 7:05:19 PM,0
1000,207,46,847.329185229499,29322,114,998.782025129912,35986,116,225,4/28/2024 7:05:19 PM,0
1000,208,45,847.329185229499,28733,114,998.782025129912,28777,100,201,4/28/2024 7:05:19 PM,0
1000,209,44,853.553390593274,31926,114,998.782025129912,27760,110,214,4/28/2024 7:05:19 PM,0
1000,210,43,859.669900169326,34505,115,998.782025129912,31763,87,175,4/28/2024 7:05:20 PM,0
1000,211,43,865.676850809585,31362,115,998.097349045873,35555,87,170,4/28/2024 7:05:20 PM,0
1000,212,42,865.676850809585,29816,115,998.097349045873,28808,87,166,4/28/2024 7:05:20 PM,0
1000,213,41,871.572412738697,28749,116,998.097349045873,27677,76,144,4/28/2024 7:05:20 PM,0
1000,214,41,877.354790111386,30937,116,997.260947684137,32256,76,141,4/28/2024 7:05:20 PM,0
1000,215,40,877.354790111386,30890,117,997.260947684137,37610,64,118,4/28/2024 7:05:21 PM,0
1000,216,39,883.022221559489,34517,116,996.273075820661,33452,78,134,4/28/2024 7:05:21 PM,0
1000,217,38,888.572980728485,36538,117,997.260947684137,33405,57,95,4/28/2024 7:05:21 PM,0
1000,218,39,894.005376803361,36426,117,996.273075820661,41531,64,105,4/28/2024 7:05:21 PM,0
1000,219,40,888.572980728485,28805,117,996.273075820661,35529,64,100,4/28/2024 7:05:22 PM,0
1000,220,39,883.022221559489,24595,116,996.273075820661,28166,78,116,4/28/2024 7:05:22 PM,0
1000,221,39,888.572980728485,25221,117,997.260947684137,30275,64,92,4/28/2024 7:05:22 PM,0
1000,222,38,888.572980728485,33345,117,996.273075820661,34854,57,74,4/28/2024 7:05:22 PM,0
1000,223,37,894.005376803361,33891,118,996.273075820661,38621,41,48,4/28/2024 7:05:22 PM,0
1000,224,36,899.317755023646,34032,117,995.134034370785,32489,59,61,4/28/2024 7:05:23 PM,0
1000,225,36,904.508497187474,36880,118,996.273075820661,30753,38,33,4/28/2024 7:05:23 PM,0
1000,226,36,904.508497187474,36960,118,995.134034370785,38061,38,30,4/28/2024 7:05:23 PM,0
1000,227,37,904.508497187474,31435,118,995.134034370785,30755,41,31,4/28/2024 7:05:23 PM,0
1000,228,36,899.317755023646,24084,118,995.134034370785,32427,38,25,4/28/2024 7:05:24 PM,0
1000,229,36,904.508497187474,25693,119,995.134034370785,37388,19,14,4/28/2024 7:05:24 PM,0
1000,230,35,904.508497187474,29734,118,993.844170297569,30724,38,23,4/28/2024 7:05:24 PM,0
1000,231,34,909.576022144496,36452,119,995.134034370785,30898,47,45,4/28/2024 7:05:24 PM,0
1000,232,35,914.518786277521,37539,119,993.844170297569,39073,19,27,4/28/2024 7:05:25 PM,0
1000,233,36,909.576022144496,33285,119,993.844170297569,33356,19,30,4/28/2024 7:05:25 PM,0
1000,234,35,904.508497187474,24307,119,993.844170297569,35438,19,35,4/28/2024 7:05:25 PM,0
1000,235,34,909.576022144496,25089,119,993.844170297569,31243,47,54,4/28/2024 7:05:25 PM,0
1000,236,33,914.518786277521,33416,119,993.844170297569,30925,47,57,4/28/2024 7:05:25 PM,0
1000,237,32,919.335283972712,36581,120,993.844170297569,37093,43,90,4/28/2024 7:05:26 PM,0
1000,238,33,924.024048078213,37429,119,992.403876506104,33935,47,62,4/28/2024 7:05:26 PM,0
1000,239,34,919.335283972712,31408,120,993.844170297569,34461,26,75,4/28/2024 7:05:26 PM,0
1000,240,33,914.518786277521,27861,120,992.403876506104,42047,26,79,4/28/2024 7:05:26 PM,0
1000,241,33,919.335283972712,35503,120,992.403876506104,37562,26,83,4/28/2024 7:05:27 PM,0
1000,242,33,919.335283972712,46109,119,992.403876506104,27835,47,74,4/28/2024 7:05:27 PM,0
1000,243,34,919.335283972712,43087,120,993.844170297569,28796,26,91,4/28/2024 7:05:27 PM,0
1000,244,35,914.518786277521,32869,120,992.403876506104,28360,26,95,4/28/2024 7:05:27 PM,0
1000,245,34,909.576022144496,28701,121,992.403876506104,33283,9,117,4/28/2024 7:05:28 PM,0
1000,246,33,914.518786277521,28266,122,990.813591723832,33944,29,156,4/28/2024 7:05:28 PM,0
1000,247,33,919.335283972712,31867,122,989.073800366903,36404,29,160,4/28/2024 7:05:28 PM,0
1000,248,32,919.335283972712,32844,122,989.073800366903,31390,29,164,4/28/2024 7:05:28 PM,0
1000,249,31,924.024048078213,34023,122,989.073800366903,33805,45,185,4/28/2024 7:05:28 PM,0
1000,250,30,928.583650351056,34528,123,989.073800366903,43178,52,207,4/28/2024 7:05:29 PM,0
1000,251,30,933.012701892219,33532,122,987.185032392618,39529,45,193,4/28/2024 7:05:29 PM,0
1000,252,29,933.012701892219,33504,122,989.073800366903,31908,63,215,4/28/2024 7:05:29 PM,0
1000,253,28,937.309853569698,32857,122,989.073800366903,38088,63,218,4/28/2024 7:05:29 PM,0
1000,254,27,941.473796429464,32843,122,989.073800366903,37055,63,222,4/28/2024 7:05:30 PM,0
1000,255,27,945.503262094184,33518,121,989.073800366903,31415,69,209,4/28/2024 7:05:30 PM,0
1000,256,26,945.503262094184,31477,122,990.813591723832,36092,88,232,4/28/2024 7:05:30 PM,0
1000,257,25,949.397023149583,31464,121,989.073800366903,35577,88,236,4/28/2024 7:05:30 PM,0
1000,258,24,953.153893518325,33845,120,990.813591723832,29193,99,225,4/28/2024 7:05:30 PM,0
1000,259,24,956.7727288213,33810,121,992.403876506104,31800,118,248,4/28/2024 7:05:31 PM,0
1000,260,23,956.7727288213,36871,122,990.813591723832,41572,107,265,4/28/2024 7:05:31 PM,0
1000,261,24,960.25242672622,40568,121,989.073800366903,36592,118,254,4/28/2024 7:05:31 PM,0
1000,262,24,956.7727288213,39048,121,990.813591723832,27789,118,256,4/28/2024 7:05:31 PM,0
1000,263,25,956.7727288213,28726,121,990.813591723832,27816,88,255,4/28/2024 7:05:32 PM,0
1000,264,24,953.153893518325,29239,122,990.813591723832,29773,107,277,4/28/2024 7:05:32 PM,0
1000,265,24,956.7727288213,37499,122,989.073800366903,34415,107,279,4/28/2024 7:05:32 PM,0
1000,266,25,956.7727288213,42022,123,989.073800366903,39607,100,299,4/28/2024 7:05:32 PM,0
1000,267,25,953.153893518325,39001,122,987.185032392618,32877,88,266,4/28/2024 7:05:33 PM,0
1000,268,26,953.153893518325,30786,123,989.073800366903,33834,82,288,4/28/2024 7:05:33 PM,0
1000,269,25,949.397023149583,26709,124,987.185032392618,41148,98,326,4/28/2024 7:05:33 PM,0
1000,270,24,953.153893518325,28206,123,985.147863137998,36593,100,311,4/28/2024 7:05:33 PM,0
1000,271,24,956.7727288213,37415,122,987.185032392618,28255,107,297,4/28/2024 7:05:33 PM,0
