THRESHOLD, SCORE, UPPER ANGLE, UPPER THRESHOLD, UPPER_LOAD_CELL, LOWER ANGLE, LOWER THRESHOLD, LOWER_LOAD_CELL, DEP, DEM, TIMESTAMP, SAMPLE_NO
2000,214,22,1920.50485345244,32377,123,1970.295726276,33437,118,366,2/11/2024 7:49:47 PM,0
2000,215,22,1927.18385456679,30341,124,1974.37006478524,37455,115,389,2/11/2024 7:49:47 PM,0
2000,216,21,1927.18385456679,28702,123,1970.295726276,33854,118,371,2/11/2024 7:49:47 PM,0
2000,217,20,1933.5804264972,28879,124,1974.37006478524,36987,132,409,2/11/2024 7:49:47 PM,0
2000,218,19,1939.69262078591,31328,123,1970.295726276,32265,136,391,2/11/2024 7:49:48 PM,0
2000,219,19,1945.51857559932,31307,123,1974.37006478524,36362,136,393,2/11/2024 7:49:48 PM,0
2000,220,18,1945.51857559932,31803,123,1974.37006478524,33503,153,412,2/11/2024 7:49:48 PM,0
1000,221,18,975.528258147577,32829,123,987.185032392618,37394,153,414,2/11/2024 7:49:48 PM,0
1000,222,17,975.528258147577,32911,123,987.185032392618,31947,153,416,2/11/2024 7:49:48 PM,0
1000,223,17,978.152377981518,33941,123,987.185032392618,35404,153,417,2/11/2024 7:49:49 PM,0
1000,224,16,978.152377981518,33848,123,987.185032392618,32460,170,436,2/11/2024 7:49:49 PM,0
1000,225,15,980.63084796916,34426,123,987.185032392618,37433,170,437,2/11/2024 7:49:49 PM,0
1000,226,14,982.962913144534,33928,123,987.185032392618,34900,187,456,2/11/2024 7:49:49 PM,0
1000,227,14,985.147863137998,34973,123,987.185032392618,41583,187,457,2/11/2024 7:49:50 PM,0
1000,228,13,985.147863137998,35996,123,987.185032392618,39449,187,458,2/11/2024 7:49:50 PM,0
1000,229,14,987.185032392618,37481,122,987.185032392618,34904,178,424,2/11/2024 7:49:50 PM,0
1000,230,14,985.147863137998,35413,123,989.073800366903,42132,187,461,2/11/2024 7:49:50 PM,0
1000,231,15,985.147863137998,32316,122,987.185032392618,39615,178,427,2/11/2024 7:49:50 PM,0
1000,232,14,982.962913144534,31443,121,989.073800366903,35452,178,428,2/11/2024 7:49:51 PM,0
1000,233,14,985.147863137998,33363,121,990.813591723832,35336,178,429,2/11/2024 7:49:51 PM,0
1000,234,13,985.147863137998,35962,120,990.813591723832,33344,188,411,2/11/2024 7:49:51 PM,0
1000,235,14,987.185032392618,36567,121,992.403876506104,37485,178,431,2/11/2024 7:49:51 PM,0
1000,236,14,985.147863137998,33900,120,990.813591723832,36974,188,413,2/11/2024 7:49:51 PM,0
1000,237,13,985.147863137998,29286,120,992.403876506104,32363,188,414,2/11/2024 7:49:52 PM,0
1000,238,13,987.185032392618,32454,120,992.403876506104,35338,188,415,2/11/2024 7:49:52 PM,0
1000,239,12,987.185032392618,33986,120,992.403876506104,33793,205,432,2/11/2024 7:49:52 PM,0
1000,240,12,989.073800366903,34543,120,992.403876506104,36553,205,432,2/11/2024 7:49:52 PM,0
1000,241,11,989.073800366903,33282,120,992.403876506104,32465,205,433,2/11/2024 7:49:52 PM,0
1000,242,10,990.813591723832,32284,120,992.403876506104,34534,220,449,2/11/2024 7:49:53 PM,0
1000,243,10,992.403876506104,31811,121,992.403876506104,38505,210,469,2/11/2024 7:49:53 PM,0
1000,244,9,992.403876506104,31791,120,990.813591723832,33988,220,450,2/11/2024 7:49:53 PM,0
1000,245,8,993.844170297569,32468,121,992.403876506104,38975,226,485,2/11/2024 7:49:53 PM,0
1000,246,8,995.134034370785,33435,120,990.813591723832,37063,236,467,2/11/2024 7:49:53 PM,0
1000,247,7,995.134034370785,35579,120,992.403876506104,34413,236,467,2/11/2024 7:49:54 PM,0
1000,248,8,996.273075820661,36409,120,992.403876506104,38459,236,467,2/11/2024 7:49:54 PM,0
1000,249,9,995.134034370785,33816,120,992.403876506104,35518,220,451,2/11/2024 7:49:54 PM,0
1000,250,8,993.844170297569,30345,119,992.403876506104,33510,248,448,2/11/2024 7:49:54 PM,0
1000,251,7,995.134034370785,30409,120,993.844170297569,39576,236,466,2/11/2024 7:49:55 PM,0
1000,252,7,996.273075820661,36385,119,992.403876506104,40012,248,447,2/11/2024 7:49:55 PM,0
1000,253,7,996.273075820661,38534,119,993.844170297569,36026,248,447,2/11/2024 7:49:55 PM,0
1000,254,8,996.273075820661,33885,118,993.844170297569,35557,247,411,2/11/2024 7:49:55 PM,0
1000,255,7,995.134034370785,31911,118,995.134034370785,35343,261,427,2/11/2024 7:49:55 PM,0
1000,256,6,996.273075820661,33281,117,995.134034370785,34941,261,427,2/11/2024 7:49:56 PM,0
1000,257,6,997.260947684137,36948,118,996.273075820661,43606,248,445,2/11/2024 7:49:56 PM,0
1000,258,6,997.260947684137,37913,117,995.134034370785,39581,261,425,2/11/2024 7:49:56 PM,0
1000,259,7,997.260947684137,34021,117,996.273075820661,36027,261,424,2/11/2024 7:49:56 PM,0
1000,260,6,996.273075820661,34518,116,996.273075820661,33452,277,404,2/11/2024 7:49:56 PM,0
1000,261,6,997.260947684137,39064,117,997.260947684137,42592,261,422,2/11/2024 7:49:57 PM,0
1000,262,6,997.260947684137,40998,116,996.273075820661,40479,277,402,2/11/2024 7:49:57 PM,0
1000,263,7,997.260947684137,41141,116,997.260947684137,35382,277,401,2/11/2024 7:49:57 PM,0
1000,263,8,996.273075820661,34524,115,997.260947684137,33982,279,365,2/11/2024 7:49:57 PM,0
1000,264,7,995.134034370785,34501,116,998.097349045873,40597,277,399,2/11/2024 7:49:57 PM,0
1000,265,6,996.273075820661,36498,115,997.260947684137,39052,293,378,2/11/2024 7:49:58 PM,0
1000,266,7,997.260947684137,38456,115,998.097349045873,32351,293,377,2/11/2024 7:49:58 PM,0
1000,266,8,996.273075820661,33940,115,998.097349045873,33377,279,360,2/11/2024 7:49:58 PM,0
1000,266,7,995.134034370785,29320,116,998.097349045873,40634,277,395,2/11/2024 7:49:58 PM,0
1000,266,7,996.273075820661,29370,115,997.260947684137,37437,293,373,2/11/2024 7:49:58 PM,0
1000,267,6,996.273075820661,29891,114,998.097349045873,32476,311,352,2/11/2024 7:49:59 PM,0
1000,267,5,997.260947684137,29187,115,998.782025129912,34920,293,370,2/11/2024 7:49:59 PM,0
1000,267,5,998.097349045873,28699,115,998.097349045873,43036,293,368,2/11/2024 7:49:59 PM,0
1000,268,4,998.097349045873,29386,115,998.097349045873,38111,307,382,2/11/2024 7:49:59 PM,0
1000,269,3,998.782025129912,28765,114,998.097349045873,32482,324,360,2/11/2024 7:50:00 PM,0
1000,269,3,999.314767377287,29800,115,998.782025129912,36365,307,378,2/11/2024 7:50:00 PM,0
1000,270,2,999.314767377287,31400,114,998.097349045873,34559,336,372,2/11/2024 7:50:00 PM,0
1000,270,1,999.695413509548,30778,114,998.782025129912,37051,319,390,2/11/2024 7:50:00 PM,0
1000,271,1,999.923847578196,30796,113,998.782025129912,34463,336,367,2/11/2024 7:50:00 PM,0
1000,271,0,999.923847578196,31788,114,999.314767377287,37509,330,400,2/11/2024 7:50:01 PM,0
1000,272,0,1000,32905,113,998.782025129912,36877,336,363,2/11/2024 7:50:01 PM,0
1000,273,0,1000,35335,113,999.314767377287,33474,336,361,2/11/2024 7:50:01 PM,0
1000,274,0,1000,36078,113,999.314767377287,39626,336,359,2/11/2024 7:50:01 PM,0
1000,274,1,1000,33017,113,999.314767377287,37511,336,356,2/11/2024 7:50:01 PM,0
1000,275,0,999.923847578196,30228,112,999.314767377287,33913,354,334,2/11/2024 7:50:02 PM,0
1000,275,0,1000,31868,113,999.695413509548,41150,336,351,2/11/2024 7:50:02 PM,0
1000,276,0,1000,35568,112,999.314767377287,39053,354,329,2/11/2024 7:50:02 PM,0
